ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-1004,MapQuest,201.0,2,2016-06-23 10:41:17,2016-06-23 11:56:17,38.578369,-121.308044,,,0.0,Accident on US-50 Eastbound at Exit 15 Mather Field Rd.,,US-50 E,R,Rancho Cordova,Sacramento,CA,95670,US,US/Pacific,KMHR,2016-06-23 10:46:00,77.0,,34.0,30.02,10.0,SW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1005,MapQuest,201.0,2,2016-06-23 10:46:36,2016-06-23 11:16:36,37.468765,-122.155205,,,0.0,Right hand shoulder blocked due to accident on US-101 Southbound before Willow Rd.,,Bayshore Fwy S,R,Menlo Park,San Mateo,CA,94025,US,US/Pacific,KPAO,2016-06-23 10:47:00,68.0,,68.0,30.09,10.0,North,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1006,MapQuest,201.0,3,2016-06-23 10:48:42,2016-06-23 11:18:42,37.700855,-121.81778,,,0.0,Accident on I-580 Westbound after Airway Blvd. On the median.,,Airway Blvd,R,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,2016-06-23 10:53:00,75.9,,36.0,30.05,10.0,WSW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1007,MapQuest,201.0,3,2016-06-23 10:55:43,2016-06-23 11:25:43,38.216862,-122.13784,,,0.0,Right hand shoulder blocked due to accident on I-80 Westbound near Green Valley Rd.,,I-80 W,R,Fairfield,Solano,CA,94534,US,US/Pacific,KAPC,2016-06-23 10:54:00,70.0,,51.0,30.04,10.0,SSW,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1008,MapQuest,229.0,2,2016-06-23 10:55:44,2016-06-23 12:10:44,38.524895,-121.467789,,,0.0,Slow traffic and right hand shoulder blocked due to accident on CA-99 Sacramento Fwy Northbound at Exit 296 Fruitridge Rd.,,Fruitridge Rd,R,Sacramento,Sacramento,CA,95824,US,US/Pacific,KSAC,2016-06-23 10:53:00,78.1,,36.0,30.02,10.0,SSE,3.5,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1009,MapQuest,229.0,2,2016-06-23 10:54:58,2016-06-23 12:09:58,38.510448,-121.460121,,,0.0,Lane blocked on exit ramp and slow traffic due to accident on CA-99 Northbound at Exits 294A 294B 47th Ave.,,CA-99 S,R,Sacramento,Sacramento,CA,95823,US,US/Pacific,KSAC,2016-06-23 10:53:00,78.1,,36.0,30.02,10.0,SSE,3.5,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1010,MapQuest,201.0,2,2016-06-23 10:59:32,2016-06-23 11:29:32,37.734898,-122.408661,,,0.0,#1 lane blocked due to accident on US-101 Southbound before Silver Ave.,,I-280 S,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2016-06-23 10:56:00,64.0,,58.0,30.09,10.0,NW,16.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1011,MapQuest,201.0,2,2016-06-23 10:58:32,2016-06-23 11:28:32,37.488846,-122.212852,,,0.0,Right hand shoulder blocked due to accident on CA-84 Woodside Rd Northbound at Woodside Rd.,,Woodside Rd,R,Redwood City,San Mateo,CA,94063,US,US/Pacific,KSQL,2016-06-23 10:47:00,66.2,,68.0,30.09,10.0,North,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1012,MapQuest,201.0,3,2016-06-23 11:08:38,2016-06-23 11:38:38,37.643707,-122.093231,,,0.0,Accident on I-880 Northbound before CA-92 Jackson St.,,Nimitz Fwy S,R,Hayward,Alameda,CA,94545,US,US/Pacific,KHWD,2016-06-23 10:54:00,70.0,,42.0,30.11,10.0,Variable,4.6,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1013,MapQuest,201.0,3,2016-06-23 11:00:44,2016-06-23 11:30:44,37.74287,-121.561752,,,0.0,Right hand shoulder blocked due to accident on I-580 Eastbound before Exit 65 I-205.,,I-580 W,R,Tracy,Alameda,CA,95391,US,US/Pacific,KLVK,2016-06-23 10:53:00,75.9,,36.0,30.05,10.0,WSW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1014,MapQuest,201.0,3,2016-06-23 11:10:15,2016-06-23 12:25:15,38.72451,-121.290306,,,0.0,Accident on I-80 Eastbound at Exit 102 Cirby Way.,,Riverside Ave,R,Roseville,Placer,CA,95661,US,US/Pacific,KMCC,2016-06-23 11:15:00,80.6,,26.0,30.03,9.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1015,MapQuest,201.0,3,2016-06-23 11:22:34,2016-06-23 11:52:34,37.732208,-122.414513,,,0.0,Accident on I-280 Northbound before Alemany Blvd. On the median.,,Alemany Blvd,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2016-06-23 10:56:00,64.0,,58.0,30.09,10.0,NW,16.1,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1016,MapQuest,201.0,3,2016-06-23 11:29:52,2016-06-23 11:59:52,37.932659,-122.325897,,,0.0,#1 lane blocked due to accident on I-80 Eastbound before MacDonald Ave.,,MacDonald Ave,R,Richmond,Contra Costa,CA,94805,US,US/Pacific,KCCR,2016-06-23 11:53:00,82.0,,22.0,30.0,10.0,WNW,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1017,MapQuest,201.0,3,2016-06-23 11:31:02,2016-06-23 12:01:02,37.920879,-122.317947,,,0.0,Accident on I-80 Eastbound before Potrero Ave.,,Potrero Ave,R,El Cerrito,Contra Costa,CA,94530,US,US/Pacific,KCCR,2016-06-23 11:53:00,82.0,,22.0,30.0,10.0,WNW,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1018,MapQuest,201.0,3,2016-06-23 11:42:47,2016-06-23 12:12:47,37.627132,-122.430923,,,0.0,Right hand shoulder blocked due to accident on I-280 Southbound at San Bruno Ave.,,I-280 S,R,San Bruno,San Mateo,CA,94066,US,US/Pacific,KSFO,2016-06-23 11:56:00,66.9,,49.0,30.09,10.0,WNW,18.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1019,MapQuest,201.0,2,2016-06-23 11:37:34,2016-06-23 12:07:34,37.420315,-121.939934,,,0.0,Accident on CA-237 Westbound before Zanker Rd. On the median.,,CA-237 W,R,San Jose,Santa Clara,CA,95134,US,US/Pacific,KSJC,2016-06-23 11:53:00,78.1,,37.0,30.08,10.0,NW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1020,MapQuest,201.0,3,2016-06-23 11:51:30,2016-06-23 12:21:30,37.700951,-121.80175,,,0.0,Right hand shoulder blocked due to accident on I-580 Westbound before Isabel Ave.,,Isabel Ave,R,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,2016-06-23 11:53:00,81.0,,28.0,30.04,10.0,WNW,13.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1021,MapQuest,201.0,2,2016-06-23 12:04:13,2016-06-23 12:34:13,37.552235,-122.308876,,,0.0,Right hand shoulder blocked due to accident on CA-92 Westbound at Exit 12C Delaware St.,,J Arthur Younger Fwy W,R,San Mateo,San Mateo,CA,94402,US,US/Pacific,KSQL,2016-06-23 11:50:00,71.6,,53.0,30.1,10.0,North,5.8,,Clear,False,False,True,False,False,False,True,False,False,False,False,False,False,Day,Day,Day,Day
A-1022,MapQuest,201.0,2,2016-06-23 12:11:21,2016-06-23 12:41:21,37.764633,-122.405113,,,0.0,Accident on US-101 Northbound at Exit 433A Vermont St.,,17th St,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2016-06-23 11:56:00,66.9,,49.0,30.09,10.0,WNW,18.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1023,MapQuest,201.0,3,2016-06-23 12:05:46,2016-06-23 12:35:46,37.825237,-122.305832,,,0.0,Accident on I-80 Westbound at Exits 8A 8B I-880.,,I-80 W,R,Oakland,Alameda,CA,94607,US,US/Pacific,KOAK,2016-06-23 11:53:00,68.0,,50.0,30.09,10.0,West,9.2,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1024,MapQuest,201.0,3,2016-06-23 12:10:20,2016-06-23 12:40:20,37.783794,-122.178375,,,0.0,Accident on I-580 Eastbound at Seminary Avenue.,,I-580 W,R,Oakland,Alameda,CA,94605,US,US/Pacific,KOAK,2016-06-23 11:53:00,68.0,,50.0,30.09,10.0,West,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1025,MapQuest,201.0,2,2016-06-23 12:05:00,2016-06-23 12:35:00,37.35236,-121.968605,,,0.0,Accident on County Hwy-G4 San Tomas Expy both ways at CA-82 El Camino Real.,,San Tomas Expy,R,Santa Clara,Santa Clara,CA,95050,US,US/Pacific,KSJC,2016-06-23 11:53:00,78.1,,37.0,30.08,10.0,NW,8.1,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1026,MapQuest,201.0,3,2016-06-23 12:06:39,2016-06-23 12:36:39,37.364319,-121.90184,,,0.0,Accident on I-880 Northbound at Exits 4B 4C US-101.,,I-880 S,R,San Jose,Santa Clara,CA,95112,US,US/Pacific,KSJC,2016-06-23 11:53:00,78.1,,37.0,30.08,10.0,NW,8.1,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1027,MapQuest,201.0,2,2016-06-23 12:08:34,2016-06-23 12:38:34,36.582077,-121.899719,,,0.0,Accident and animals on road on CA-1 Southbound at Munras Ave.,,CA-1 S,R,Monterey,Monterey,CA,93940,US,US/Pacific,KMRY,2016-06-23 11:54:00,61.0,,70.0,30.14,10.0,NW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1028,MapQuest,241.0,3,2016-06-23 12:12:10,2016-06-23 12:42:10,37.702484,-121.740356,,,0.0,#2 lane blocked due to accident on I-580 Westbound at Springtown Blvd.,,I-580 E,R,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,2016-06-23 11:53:00,81.0,,28.0,30.04,10.0,WNW,13.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1029,MapQuest,201.0,3,2016-06-23 12:15:04,2016-06-23 12:45:04,37.705254,-121.733032,,,0.0,Accident on I-580 Westbound at Exit 55 Vasco Rd.,,I-580 W,R,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,2016-06-23 11:53:00,81.0,,28.0,30.04,10.0,WNW,13.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1030,MapQuest,201.0,3,2016-06-23 12:34:23,2016-06-23 13:04:23,37.444141,-122.267685,,,0.0,Accident on I-280 Southbound at Exit 27 Farm Hill Blvd.,,Junipero Serra Fwy N,R,Redwood City,San Mateo,CA,94062,US,US/Pacific,KSQL,2016-06-23 12:50:00,75.2,,36.0,30.08,10.0,NNW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1031,MapQuest,201.0,2,2016-06-23 12:39:50,2016-06-23 13:09:50,38.313229,-122.488098,,,0.0,Accident on Boyes Blvd both ways at Riverside Dr.,350.0,Boyes Blvd,L,Sonoma,Sonoma,CA,95476-3710,US,US/Pacific,KO69,2016-06-23 11:55:00,77.0,,34.0,30.08,10.0,West,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1032,MapQuest,201.0,2,2016-06-23 12:40:41,2016-06-23 13:10:41,37.152908,-121.652679,,,0.0,Right hand shoulder blocked due to accident on US-101 Northbound at Exit 367 Cochrane Rd.,,S Valley Fwy S,R,Morgan Hill,Santa Clara,CA,95037,US,US/Pacific,KE16,2016-06-23 11:55:00,82.4,,26.0,30.07,10.0,NNW,13.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1033,MapQuest,201.0,2,2016-06-23 12:46:31,2016-06-23 13:16:31,37.480171,-122.406914,,,0.0,Right hand shoulder blocked due to accident on CA-92 San Mateo Rd Westbound near Quarry Rd.,12314.0,San Mateo Rd,R,Half Moon Bay,San Mateo,CA,94019-7112,US,US/Pacific,KHAF,2016-06-23 12:55:00,60.8,,77.0,30.14,7.0,NNW,15.0,,Clear,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-1034,MapQuest,201.0,2,2016-06-23 13:05:26,2016-06-23 13:35:26,38.228519,-121.970352,,,0.0,Right hand shoulder blocked due to accident on CA-12 both ways at Scally Rd.,,State Highway 12,R,Suisun City,Solano,CA,94585,US,US/Pacific,KSUU,2016-06-23 12:58:00,85.3,,27.0,30.01,10.0,SW,15.0,,Clear,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-1035,MapQuest,201.0,2,2016-06-23 12:56:39,2016-06-23 13:26:39,38.15519,-121.676437,,,0.0,Accident on CA-12 at CA-160.,16601.0,State Highway 160,R,Isleton,Sacramento,CA,95641-9792,US,US/Pacific,KSUU,2016-06-23 12:58:00,85.3,,27.0,30.01,10.0,SW,15.0,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1036,MapQuest,201.0,2,2016-06-23 12:58:28,2016-06-23 13:28:28,38.553505,-121.409332,,,0.0,Accident on US-50 Eastbound at Exit 9 Hornet Dr.,,Howe Ave,R,Sacramento,Sacramento,CA,95826,US,US/Pacific,KMHR,2016-06-23 12:45:00,84.2,,25.0,30.01,10.0,SW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1037,MapQuest,201.0,2,2016-06-23 13:05:56,2016-06-23 13:35:56,37.371944,-121.917366,,,0.0,Accident on US-101 Northbound at Exit 389B Brokaw Rd.,,N 1st St,R,San Jose,Santa Clara,CA,95112,US,US/Pacific,KSJC,2016-06-23 12:53:00,80.1,,32.0,30.07,10.0,Variable,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1038,MapQuest,201.0,3,2016-06-23 13:06:36,2016-06-23 13:36:36,37.701363,-121.849533,,,0.0,Accident on I-580 Westbound at Exit 48 El Charro Rd.,,Fallon Rd,R,Pleasanton,Alameda,CA,94588,US,US/Pacific,KLVK,2016-06-23 12:53:00,82.9,,26.0,30.04,10.0,WNW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1039,MapQuest,201.0,2,2016-06-23 13:27:16,2016-06-23 13:57:16,36.973698,-121.982666,,,0.0,Accident on Bianchi Ln both ways at Harper St.,1498.0,Bianchi Ln,L,Santa Cruz,Santa Cruz,CA,95062-3056,US,US/Pacific,KWVI,2016-06-23 13:53:00,77.0,,39.0,30.06,10.0,South,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1040,MapQuest,201.0,3,2016-06-23 13:24:03,2016-06-23 13:54:03,37.700855,-121.81778,,,0.0,Accident on I-580 Westbound at Exit 50 CA-84 Airway Blvd.,,Airway Blvd,R,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,2016-06-23 13:53:00,86.0,,24.0,30.03,10.0,West,13.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1041,MapQuest,201.0,2,2016-06-23 13:30:27,2016-06-23 14:00:27,38.15519,-121.676437,,,0.0,Accident on CA-12 both ways at CA-160.,16601.0,State Highway 160,R,Isleton,Sacramento,CA,95641-9792,US,US/Pacific,KSUU,2016-06-23 13:58:00,88.0,,26.0,29.99,10.0,SW,18.4,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1042,MapQuest,201.0,3,2016-06-23 13:26:32,2016-06-23 14:11:32,38.637241,-121.411476,,,0.0,Accident on I-80 Westbound at Exit 92 Winters St.,,Winters St,R,Sacramento,Sacramento,CA,95838,US,US/Pacific,KMCC,2016-06-23 11:55:00,80.6,,26.0,30.03,9.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1043,MapQuest,201.0,2,2016-06-23 13:27:25,2016-06-23 14:12:25,38.661057,-121.364296,,,0.0,Accident on Hillsdale Blvd at Madison Ave.,5198.0,Hillsdale Blvd,R,Sacramento,Sacramento,CA,95842-3522,US,US/Pacific,KMCC,2016-06-23 11:55:00,80.6,,26.0,30.03,9.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1044,MapQuest,241.0,3,2016-06-23 13:41:25,2016-06-23 14:11:25,37.945309,-122.058144,,,0.0,# 2 lane blocked due to accident on I-680 Southbound at Monument Blvd.,,Monument Blvd,R,Pleasant Hill,Contra Costa,CA,94523,US,US/Pacific,KCCR,2016-06-23 13:53:00,89.1,,19.0,29.99,10.0,WSW,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1045,MapQuest,201.0,2,2016-06-23 13:43:41,2016-06-23 14:13:41,37.179729,-121.994476,,,0.0,Right hand shoulder blocked due to accident on CA-17 Santa Cruz Hwy Northbound at Alma College Rd.,19684.0,Santa Cruz Hwy,L,Los Gatos,Santa Cruz,CA,95033-9123,US,US/Pacific,KSJC,2016-06-23 13:53:00,80.1,,36.0,30.07,10.0,NW,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1046,MapQuest,201.0,2,2016-06-23 13:58:07,2016-06-23 14:43:07,37.722076,-121.531799,,,0.0,Accident on Mountain House Pkwy at Schulte Rd.,,W Schulte Rd,R,Tracy,San Joaquin,CA,95377,US,US/Pacific,KLVK,2016-06-23 13:53:00,86.0,,24.0,30.03,10.0,West,13.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1047,MapQuest,201.0,2,2016-06-23 13:57:28,2016-06-23 14:42:28,37.754169,-121.435043,,,0.0,Accident on County Hwy-J4 Grant Line Rd at Tracy Blvd.,,N Tracy Blvd,R,Tracy,San Joaquin,CA,95376,US,US/Pacific,KSCK,2016-06-23 13:55:00,91.0,,23.0,30.0,10.0,WNW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1048,MapQuest,201.0,2,2016-06-23 13:55:28,2016-06-23 14:55:28,38.050018,-121.014732,,,0.0,Accident on CA-26 at County Hwy-J6 Escalon Bellota Rd.,24275.0,E Highway 26,L,Linden,San Joaquin,CA,95236-9427,US,US/Pacific,KSCK,2016-06-23 13:55:00,91.0,,23.0,30.0,10.0,WNW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1049,MapQuest,201.0,3,2016-06-23 14:12:22,2016-06-23 14:42:22,37.997124,-122.286018,,,0.0,Right hand shoulder blocked due to accident on I-80 Westbound at Exit 22 Pinole Valley Rd.,,Pinole Valley Rd,R,Pinole,Contra Costa,CA,94564,US,US/Pacific,KCCR,2016-06-23 13:53:00,89.1,,19.0,29.99,10.0,WSW,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1050,MapQuest,201.0,2,2016-06-23 14:18:52,2016-06-23 15:04:28,38.253296,-122.392021,,,0.0,Right hand shoulder blocked due to accident on CA-121 Fremont Dr both ways at Napa Rd.,4313.0,Fremont Dr,L,Sonoma,Sonoma,CA,95476-9705,US,US/Pacific,KO69,2016-06-23 11:55:00,77.0,,34.0,30.08,10.0,West,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1051,MapQuest,201.0,3,2016-06-23 14:14:12,2016-06-23 14:59:12,38.707462,-121.309219,,,0.0,Accident on I-80 Eastbound at Exit 100 Antelope Rd.,,I-80 E,R,Citrus Heights,Sacramento,CA,95621,US,US/Pacific,KMCC,2016-06-23 11:55:00,80.6,,26.0,30.03,9.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1052,MapQuest,201.0,2,2016-06-23 14:40:44,2016-06-23 15:10:44,37.965424,-122.332581,,,0.0,Accident on Rollingwood Dr both ways at Fordham St.,2471.0,Fordham St,L,San Pablo,Contra Costa,CA,94806-3161,US,US/Pacific,KCCR,2016-06-23 14:53:00,87.1,,21.0,29.98,10.0,WSW,16.1,,Clear,False,False,True,False,False,False,False,False,True,True,False,False,False,Day,Day,Day,Day
A-1053,MapQuest,201.0,2,2016-06-23 14:40:26,2016-06-23 15:25:26,38.560844,-121.76767,,,0.0,Accident on CA-113 at Exit 29 County Hwy-E6 Covell Blvd.,,W Covell Blvd,R,Davis,Yolo,CA,95616,US,US/Pacific,KEDU,2016-06-23 13:35:00,86.0,,25.0,30.0,10.0,South,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1054,MapQuest,201.0,2,2016-06-23 14:41:19,2016-06-23 15:26:19,38.64922,-121.292023,,,0.0,Accident on San Juan Ave at Winding Way.,4700.0,San Juan Ave,R,Fair Oaks,Sacramento,CA,95628-5522,US,US/Pacific,KMHR,2016-06-23 14:45:00,91.4,,20.0,29.98,10.0,SW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1055,MapQuest,201.0,2,2016-06-23 14:48:27,2016-06-23 15:18:27,38.256031,-122.327896,,,0.0,Right hand shoulder blocked due to accident on CA-121 Sonoma Hwy both ways at Cuttings Wharf Rd.,3402.0,Sonoma Hwy,R,Napa,Napa,CA,94559-9749,US,US/Pacific,KAPC,2016-06-23 14:54:00,84.0,,31.0,29.99,10.0,WSW,17.3,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1056,MapQuest,241.0,2,2016-06-23 14:53:08,2016-06-23 15:23:08,37.33255,-122.055733,,,0.0,#1 lane blocked due to accident on CA-85 Northbound at I-280.,,Norman Y Mineta Hwy,R,Cupertino,Santa Clara,CA,95014,US,US/Pacific,KNUQ,2016-06-23 14:56:00,79.0,,39.0,30.07,10.0,NNW,20.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1057,MapQuest,201.0,3,2016-06-23 14:58:12,2016-06-23 15:28:12,37.700802,-121.92276,,,0.0,Right hand shoulder blocked due to accident on I-680 Northbound at Exits 30A 30B I-580.,,I-580 E,R,Pleasanton,Alameda,CA,94588,US,US/Pacific,KLVK,2016-06-23 14:53:00,86.0,,24.0,30.03,10.0,West,12.7,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1058,MapQuest,222.0,3,2016-06-23 15:28:19,2016-06-23 16:28:19,38.5536,-121.690643,,,0.0,Queueing traffic due to accident on I-80 Eastbound at Exit 75 Chiles Rd.,,I-80 E,R,Davis,Yolo,CA,95618,US,US/Pacific,KEDU,2016-06-23 13:35:00,86.0,,25.0,30.0,10.0,South,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1059,MapQuest,222.0,3,2016-06-23 15:26:19,2016-06-23 16:26:19,38.62479,-121.517189,,,0.0,Queueing traffic due to accident on I-5 Northbound at Exit 522 / I-80 Exit 86.,,I-80 E,R,Sacramento,Sacramento,CA,95833,US,US/Pacific,KMCC,2016-06-23 18:55:00,86.0,,25.0,29.95,10.0,South,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1060,MapQuest,201.0,2,2016-06-23 15:44:09,2016-06-23 16:44:09,38.553349,-121.436615,,,0.0,Accident on US-50 Eastbound at Exit 8A / 59th St / St.,,El Dorado Fwy W,R,Sacramento,Sacramento,CA,95819,US,US/Pacific,KSAC,2016-06-23 15:53:00,90.0,,23.0,29.96,10.0,SSW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
